text_to_analyse,label
Pantalla bloqueada. Línea directa 53848.  Pantalla bloqueada. Línea directa 53848.,0
TERMOSTATO AZCE6THINKRB CON PANTALLA BLOQUEADA. TERMOSTATO AZCE6THINKRB TERMOSTATO AZCE6THINKRB CON PANTALLA BLOQUEADA.,0
"SOLICITAMOS CAMBIO EN GARANTIA DE TERMOSTATO THINKB ,AVERIADO PANTALLA BLOQUEADA , NO FUCIONA . TERMOSTATO RADIO INALAMBRICO SOLICITAMOS EL CAMBIO EN GARANTIA DE TERMOSTATO THINKB BLOQUEADO , NO FUNCIONA LA PANTALLA .",0
"BLOQUEAD - ERROR NO BATERIA 4.4.0 TERMOSTATO RADIO MONOCROMO AIRZONE THINK 32Z BL BLOQUEADO, SALE ERROR DE BATERIA",0
"Solicitud de reemplazo de termostato monocromático think radio artículo blanco AZCE6THINKRB,_x000D_
el termostato no responde a los comandos. TERMOSTATO RADIO MONOCROMO THINK AIRZONE El termostato no responde a los comandos.",0
"CONGELAR PANTALLA TERMOSTATO THINK RADIO BLANCO PANTALLA BLOQUEADA, CONGELADA",0
TERMOSTATOS DAN ERROR Y SE QUEDAN BLOQUEADOS TERMOSTATO LITE SE SOLICITA REPOSICION EN GARANTIA,0
TERMOSTATOS DAN ERROR Y SE QUEDAN BLOQUEADOS TERMOSTATO LITE SE SOLICITA REPOSICION EN GARANTIA,0
TERMOSTATOS DAN ERROR Y SE QUEDAN BLOQUEADOS TERMOSTATO COLOR AIRZONE BLUEZERO 32Z SE SOLICITA REPOSICION EN GARANTIA,0
Aparece una raya en la pantalla del termostato Blueface TERMOSTATO AZRA6BLUEZEROCB Termostato con raya en pantalla,1
"El termostato no hace nada, incluso después de cambiar la batería.  El termostato no hace nada incluso después de cambiar la batería.",0
Piense en el problema de la pantalla del termostato blanco: pantalla congelada sin batería TERMOSTATO PIENSA Pantalla congelada,0
termostato no enciende TTO CENT MONOCROMO AIRZO THINK 8Z RADIO BLAN el termostato no enciende,0
"El termostato no funciona, se queda la pantalla en blanco. Otro termostato si funciona en el mismo punto. TTO. BLUEFACE ZERO CABLE  BLANCO 8Z (CE6) El termostato no funciona, se queda la pantalla en blanco. Otro termostato si funciona en el mismo punto.",0
Termostato congelado a pesar del cambio de batería  hs,0
Termostato congelado a pesar del cambio de batería  HS,0
Termostato congelado a pesar del cambio de batería  HS,0
MANDO SE QUEDA BLOQUEADO TERMOSTATO THINK CABLE BLANCO MANDO SE QUEDA BLOQUEADO,0
VISUALIZACIÓN DE PROBLEMA DEL TERMOSTATO THINK BLANCO - AVISO DE CONGELACIÓN SIN BATERÍA  CONGELAR PANTALLA,0
-  línea vertical en display AZDI6BLUEZEROCB - línea vertical en display,1
La ventana del termostato se sale en una nueva instalación. TELECOMANDO PIENSA La pantalla se está despegando,1
2 TERMOSTATOS THINK NO ENCIENDEN CON PILAS NUEVAS PENSAR TERMOSTATO RADIO BLANCO ENVIAR TERMOSTATO NUEVO,0
2 TERMOSTATOS THINK NO ENCIENDEN CON PILAS NUEVAS PENSAR TERMOSTATO RADIO BLANCO ENVIAR UN TERMOSTATO NUEVO,0
"Pantalla bloqueada, no se puede controlar la temperatura RADIO PIENSA EN BLANCO Pantalla congelada",0
"No responde a los pedidos. TERMOSTATO THINK 8Z RADIO Termostato fuera de control, no responde a las solicitudes.",0
NO ENCIENDE  PANTALLA NO ENCIENDE,0
 TERMOSTATO PIENSA LA PANTALLA SE HA QUEDADO BLOQUEADA,0
"Pantalla congelada, termostato piensa pantalla congelada",0
"pantalla del termostato congelada, falla recurrente de reemplazo de batería PIENSA EN LA RADIO PIENSA EN LA RADIO",0
TERMOSTATO THINK RADIO TIENE PANTALLA DEFECTUOSA Y NO SE VE BIEN TERMOSTATO THINK RADIO TERMOSTATO CON PANTALLA DEFECTUOSA,1
"los 2 termostatos permanecen congelados, no pasa nada incluso al cambiar las pilas  los 2 termostatos permanecen congelados, no pasa nada incluso al cambiar las pilas",0
"TERMOSTATO BLUEFACE ZERO NEGRO NO CONSIGUE ARRANCAR, Y NO SE PUEDE CONFIGURAR Termostato Airzone Blueface Cable Negro Zero 8Z (C ENVIAR UN TERMOSTATO NUEVO",0
"El mando no funciona, no se encienden parte de las teclas._x000D_
modelo: azce6literb_x000D_
serie: f010tbf  cambio directo por fallo en puesta en marcha.",1
"Es un termostato AZCE6THINKRB que, por lo visto, al ponerle la pila de batería no funciona._x000D_
El cliente comenta que lo ha probado en otro termostato y si funciona menos en este TTO CENT MONOCROMO AIRZO THINK 8Z RADIO BLAN Es un termostato AZCE6THINKRB que, por lo visto, al ponerle la pila de batería no funciona._x000D_
El cliente comenta que lo ha probado en otro termostato y si funciona menos en este",0
EL SISTEMA SE HA QUEDADO EN NEGRO Y NO DA PASO A LOS COMPONENTES CE6- CABLE TERMOSTATO INTELIGENTE BLUEFACE BL 8Z SISTEMA BLOQUEADO EN NEGRO,0
"AZCE6THINKRB CUYO MENÚ ESTÁ BLOQUEADO_x000D_
GARANTÍA VALIDADA TERMOSTATO THINK RADIO BLANCO AZCE6THINKRB CUYO MENÚ ESTÁ BLOQUEADO_x000D_
GARANTÍA EXCEPCIONALMENTE VALIDADA CONVENIO CON JULIEN BAQUE",0
"Problema de pantalla termostato de radio Problema con la pantalla de visualización _x000D_
Visto con Hotline para el intercambio por cable (M.GUENON Stéphane)",1
"PIENSE que el termostato del radio se atascó en “SIN BATERÍA” a pesar de reemplazarlo con una batería nueva. PIENSA EN LA RADIO Termostato atascado \""SIN BATERÍA\"" a pesar de reemplazar la batería",0
LA PANTALLA NO SE ENCIENDE TERMOSTATO IBPRO6 MONOCROMO THINK RADIO BLANCO PANTALLA BLOQUEADA,0
EL TERMOSTATO NO RETIENE LA BATERÍA CAMBIA LAS BATERÍAS VARIAS VECES AL DÍA TERMOSTATO RADIO BLANCO TERMOSTATO HS,0
"No arranca, no da ninguna señal. AZCE6BLUEZEROCB BLUEFACE ZERO CAVO B.C O NO ARRANCA, NO DA NINGUNA SEÑAL",0
Think no hace nada incluso después de cambiar la batería.  Think no hace nada incluso después de cambiar la batería.,0
"TERMOSTATO THINK RADIO HS 
L\'ECRAN EST FIGE. TERMOSTATO RADIO EL TERMOSTATO ESTÁ FALLADO _x000D_
LA PANTALLA PERMANECE CONGELADA. _x000D_
EL CLIENTE YA NO PUEDE HACER NADA CON ELLO.",0
"Solicitud reposición en garantia._x000D_
El dispositivo se bloquea TERMOSTATO Solicitada reposición en garantia. El termostato se bloquea",0
El termostato AZCETHINKRB no funciona. TERMOSTATO RADIO THINK BLANC EL TERMOSTATO NO CONECTA,0
"LA CCP SE BLOQUEA Y NO ARRANCA LA AEROTERMIA_x000D_
BLUEFACE NO CONSIGUE ARRANCAR_x000D_
LITE CABLE SE APAGA CONTINUAMENTE TERMOSTATO DE CABLE INTELIGENTE AIRZONE BLUEFACE BL 3 EL TERMOSTATO NO CONSIGUE ARRANCAR",0
"LA CCP SE BLOQUEA Y NO ARRANCA LA AEROTERMIA_x000D_
BLUEFACE NO CONSIGUE ARRANCAR_x000D_
LITE CABLE SE APAGA CONTINUAMENTE CABLE TERMOSTATO LITE EL TERMOSTATO SE APAGA CONTINUAMENTE SI LO ENCIENDES DESDE LA APLICACION A LOS POCOS SEGUNDOS SE VUELVE APAGAR",0
La pantalla del termostato permaneció congelada. Visto con J-S Capiali. Termostato Think Radio BLANC La pantalla permaneció congelada incluso después de quitar la batería.,0
"el blueface se queda bloqueado al inicio, no se puede resetear._x000D_
cambiamos por modelo nuevo AZRA6BLUEZEROCB válvulas cableadas puedes pedir un zero  mandar modelo nuevo de válvulas cableadas AZRA6BLUEZEROCB",0
2 mandos AZCE6THINKRB no responden  2 FUNCIONAN,0
"La parte superior del control remoto está atenuada y ya no muestra nada._x000D_
Pruebe con el nuevo control remoto disponible.  pantalla hs",1
NECESITO 2 THINK RADIO BLANCOS Y 2 WEB SERVER  SE COME LA PILA MUY RAPIDO. MENOS DE 10 DIAS,0
NECESITO 2 THINK RADIO BLANCOS Y 2 WEB SERVER  SE COME LA PILA MUY RAPIDO. MENOS DE 10 DIAS,0
pantalla bloqueada + conexión de radio no encontrada. TERMOSTATO RADIO pantalla bloqueada + conexión de radio no encontrada.,0
error 1 pantalla bloqueada TELÉFONO ZONA AÉREA ERROR DE PANTALLA BLOQUEADA 1,0
error 1 pantalla bloqueada TELÉFONO ZONA AÉREA PANTALLA BLOQUEADA ERROR 1 + ANTENA A AÑADIR,0
"Termostato Blueface defectuoso Termostato Airzone Blueface Zero Cable Blanco 32Z Los cristales líquidos del termostato están rotos, si es necesario podemos adjuntar una foto que describa el problema.",1
Problema de visualización que permanece congelado. TERMOSTATO RADIO Problema de visualización que permanece congelado.,0
NO ENCIENDE TERMOSTATO AZUL NO ENCIENDE,0
NO SE ENCIENDE TERMOSTATO TERMOSTATO NO SE ENCIENDE TERMOSTATO,0
"VISTO CON PROBLEMA DE PANTALLA DE LÍNEA DIRECTA_x000D_
NÚMERO DE EXPEDIENTE 1743214869 AZCE6THINKRB VISTO CON LÍNEA DIRECTA",1
NO SE ENCIENDE TERMOSTATO TERMOSTATO NO SE ENCIENDE TERMOSTATO,0
"PROBLEMA CON EL CONTROL REMOTO_x000D_
PANTALLA NEGRA, DESPUÉS DE REEMPLAZAR LA BATERÍA EL MANDO A DISTANCIA SE ARRANCA CADA 2 SEGUNDOS REMOTO PROBLEMA DEL CONTROL REMOTO",0
"la pantalla esta bloqueda, se cambia la pila y sigue igual._x000D_
al cliente se le ha caido al suelo y ha dejado de funcionar TTO.CENT.MONOCROMO AIRZONE THINK 8Z RADIO BLANCA 1 uds en garantia",0
"pantalla averiada , hablado con el servicio tecnico richarte _x000D_
AZCE6THINKRB	TERMOSTATO TERMOSTATO pantalla averiada , hablado con el servicio tecnico richarte",1
"el termostato permanece bloqueado y ya no funciona, el termostato está bloqueado AZCE6THINKRB TERMOSTATO BLOQUEADO YA NO FUNCIONA",0
LA PANTALLA ESTÁ ATASCADA EN ERROR1  EL CONTROL REMOTO NO FUNCIONA,1
LA PANTALLA ESTÁ ATASCADA EN ERROR1  EL CONTROL REMOTO NO FUNCIONA,1
NO RECCIONA A LAS ÓRDENES. TODA LA PANTALLA MARCADA PENSAR TERMOSTATO RADIO BLANCO NO RECCIONA A LAS ÓRDENES. TODA LA PANTALLA MARCADA,0
"EL TERMOSTATO ESTA MAL, SALE LA PANTALLA LLENA DE COLORES TERMOSTATO DE CABLE INTELIGENTE AIRZONE BLUEFACE BL 8 ENVIAR UN TERMOSTATO NUEVO",1
Piense que el control remoto por radio indica batería baja incluso después de cambiarla Tlcde rdio Piensa en blanche El control remoto indica batería baja incluso después de cambiar la batería,0
3 PIENSA EN RADIO BLANCA DEFECTUOSA PIENSA EN RADIO BLANC PANTALLA DE CONGELACIÓN DEFECTUOSA,0
3 PIENSA EN RADIO BLANCA DEFECTUOSA PIENSA EN LA RADIO PANTALLA DE CONGELACIÓN DEFECTUOSA,0
"El termostato no reacciona, permanece bloqueado. Termostato monocromático Airzone Think 8 Z radio blan El termostato no reacciona, permanece bloqueado.",0
THINK RADIO ecran bloqué TERMOSTATO THINK RADIO BLANCO PANTALLA BLOQUEADA,0
"TERMOSTATO CON LA PANTALLA EN MAL ESTADO, SE VEN RAYAS. TERMOSTATO VISION BORROSA DE LA PANTALLA LSD",1
No se ilumina la pantalla de un termostato Think inalámbrico de vivienda 4B de edificio El Trenet. Piense en un termostato inalámbrico No se ilumina la pantalla.,1
"termostato AZDI6BLUEZEROCB, salen 2 rayas blancas en la pantalla CABLE TERMOSTATO AIRZONE BLUEFACE ZERO BLANCO 32Z( SALEN DOS RAYAS BLANCAS EN LA PANTALLA",1
"  Pantalla del termostato rota._x000D_
Material disponible en agencia el viernes 28/07/2023.",1
"TERMOSTATO RADIO: NO RESPONDE, NO FUNCIONA. TERMOSTATO RADIO TERMOSTATO NO RESPONDE/NO FUNCIONA",0
"TERMOSTATO NO BAJA/SUBE LA TEMPERATURA, LA PANTALLA SE QUEDA EN BLANCO RADIOTERMOSTATO MONOCROMO THINK BL 8Z no sube temperatura y la pantalla se queda en blanco",0
pantalla bloqueada  pantalla bloqueada,0
Termostato no se enciende. Piense en un termostato inalámbrico El Termostato no se enciende,0
"PIENSE EN RADIO HS._x000D_
IMPOSIBLE CAMBIAR LA TEMPERATURA DE AJUSTE._x000D_
LA PANTALLA PARPADEA / DOBLE PANTALLA._x000D_
¿REEMPLAZO DE BATERÍA? SIN EFECTO_x000D_
¿SUMINISTRO DE TERMOSTATO DE NUESTRO STOCK? FUNCIONAMIENTO CORRECTO. PIENSA EN RADIO NOIRE PIENSE EN RADIO HS._x000D_
IMPOSIBLE CAMBIAR LA TEMPERATURA DE AJUSTE._x000D_
LA PANTALLA PARPADEA / DOBLE PANTALLA._x000D_
¿REEMPLAZO DE BATERÍA? SIN EFECTO_x000D_
¿SUMINISTRO DE TERMOSTATO DE NUESTRO STOCK? FUNCIONAMIENTO CORRECTO.",0
"Boleto 230800363 TERMOSTATO IBPRO6 MONOCROMO AIRE TICKET 230800363 bloqueo pantalla, persiste con cambio de pila",0
"1 Piensa en mando a distancia con batería pero no enciende_x000D_
1 Piense en un mando a distancia que no detecta el pleno, incluso a corta distancia. Termostato Think radio blanc no enciende a pesar de tener bateria nueva",0
"no  enciendeN desde el propio termostato, son 2 LITE FLEXA, SÍ FUNCIONA CON LA APLICACION TERMOSTATO LITE FLEXA CABLE BLANCO TERMOSTATO LITE 2 UNIDADES NO FUNCIONAN (SÍ FUNCIONA DESDE LA APLICACION, PERO NO IN SITU)",0
"no  enciendeN desde el propio termostato, son 2 LITE FLEXA, SÍ FUNCIONA CON LA APLICACION TERMOSTATO LITE FLEXA CABLE BLANCO TERMOSTATO LITE 2 UNIDADES NO FUNCIONAN (SI FUNCIONA DESDE LA APLICACION, PERO NO IN SITU)",0
EL TERMOSTATO SE BLOQUEA Termostato cable Airzone Blueface Zero blanco 8Z ( ENVIAR UN TERMOSTATO NUEVO,0
"El termostato muestra ""sin batería"" incluso cuando se cambian las baterías.... TERMOSTATO THINK RADIO BALNC 35811418 PEDIDO FACIAL AZUL FRITEC CÓDIGO 463143 PTBTR6B _x000D_
TERMOSTATO FUERA DE SERVICIO",0
"TERMOSTATO CABLE BLUEFACE ZERO BL, ESTÁ BLOQUEADO Y NO MANDA LA INSTALACION. TERMOSTATO AIRZONE BLUEFACE ZERO BLANCO 8Z (CE6) SOLICITAMOS SUMINISTRO TERMOSTATO AZCE6BLUEZEROCB, EN GARANTIA, TERMOSTATO BLOQUEADO.",0
se ve borroso y con líneas verticales de arriba abajo TTO CENT AIRZONE INTELIGENTE AZCE6BLUEZEROCB se ve borroso y con líneas verticales de arriba abajo,1
"La pantalla funciona a veces si a veces no, CABLE TERMOSTATO AIRZONE BLUEFACE ZERO BLANCO 32Z EL PROBLEMA ESTA EN LA PANTALLA, unas veces se ve otras no, aparece y desaparece",1
"UNO DE LOS RADIOTERMOSTATOS THINK NO FUNCIONA, A PESAR DE CAMBIAR LA BATERÍA, LA PANTALLA QUEDA CONGELADA Y CASI ILEGIBLE. TERMOSTATO THINK RADIO BLANCO EL RADIOTERMOSTATO THINK NO FUNCIONA, A PESAR DE CAMBIAR LA BATERÍA LA PANTALLA PERMANECE CONGELADA Y CASI ILEGIBLE.",0
"EL TERMOSTATO NO RESPONDE, SE HA QUEDADO LA PANTALLA CONGELADA.  TERMOSTATO THINK AVERIADO",0
PROBLEMA DE CRISTAL LÍQUIDO EN EL MANDO A DISTANCIA - DISPLAY HS TERMOSTATO PIENSA EN RADIO PROBLEMA DEL CRISTAL LÍQUIDO - PANTALLA HS,1
"N° 1793937817 TERMOSTATO IBPRO6 MONOCROMO AIRZONE 1793937817_ Tto bloqueado, test pila",0
"N° 1793937817 Termostato IBPRO6 monocromo Airzone Think radio b 1793937817 tto bloqueado, test pila",0
"N° 1793937817 Termostato IBPRO6 monocromo Airzone Think radio b 1793937817_ Tto bloqueado, test pila",0
"Termostato Think inalámbrico con fallo en pantalla, se ve doble fondo. Vivienda 3ºC_x000D_
Motor compuerta EasyZone averiado en garantía. Vivienda 1ºC_x000D_
Motor compuerta EasyZone averiado en garantía. Vivienda 4ºB Piense en un termostato inalámbrico Termostato Think inalámbrico con fallo en pantalla, se ve doble fondo. Vivienda 3ºC",1
Error de visualización del termostato HS  termostato de montaje HS,1
PROBLEMA DE PANTALLA Termostato monocromático Airzone Think 8 Z radio blan PROBLEMA DE PANTALLA,1
"Piensa que la pantalla del termostato del radio está congelada_x000D_
El radiotermostato LITE no enciende Termostato THINK RADIO Pantalla congelada",0
"Piensa que la pantalla del termostato del radio está congelada_x000D_
El radiotermostato LITE no enciende Termostato LITE radio El botón ON/OFF no se enciende, no responde",0
"No FUNCIONA, LA PANTALLA NO SE ENCIENDE TERMOSTATO CERO AZUL LA PANTALLA NO SE ENCIENDE",0
"Tras la instalación, el termostato consume casi una batería por semana y durante el último cambio de batería ya no se enciende, la pantalla ya no se enciende y ya no está conectado a la aplicación. TERMOSTATO PIENSA El termostato ya no funciona. la pantalla ya no muestra nada y ya no me conecto a la aplicación",0
"NO FUNCIONAN CORRECTAMENTE, LAS PANTALLAS SE QUEDAN MEDIO ILUMINADAS, 2 UNIDADES DE LA REF. AZCE6THINKRB RADIOTERMOSTATO MONOCROMO AZN THINK BLANCO 8Z 2 UNIDADES",1
"Pantalla congelada Termostato IBPRO6 monocromo Airzone Think radio b Pantalla bloqueada, test pila _ ECRAN FIGEE",0
"la pantalla permanece congelada_x000D_
ver renovación del cliente RK. M.MURON REMY 06 71872401  Pantalla congelada, sin comunicación con el módulo principal.",1
el tecmostato AZCE6THINKRB no enciende TERMOSTATO MONO CR AIRZONE THINK 8Z BL. no funciona,0
Fallo en la pantalla de visualización Termostato IBPRO6 monocromo Airzone Think radio b imagen bloqueada_ DEFAUT ECRAN D\\\'AFFICHAGE,1
"Pizarra espejo PIENSA EN RADIO BLANC pantalla duplicada, cambio de pila y sigue igual",0
el termostato de zona la pantalla se queda congelada TERMOSTATO DE ZONA THINK AIRZONE RADIO TTO BLOQUEADO_Las pantallas digitales siempre permanecen congeladas,0
"Problema en la visualización del termostato Termostato Think RB Problema de visualización la pantalla se queda bloqueada con todo encendido, es imposible modificar nada._x000D_
_x000D_
Termostato presente en el PACK PTBLR6B presente en nuestro pedido 009-1806-300323 y su AR 4235289",0
"SE QUEDA LA PANTALLA BLOQUEADA. NO HACE NINGUNA FUNCIÓN. SE HACEN PRUEVAS CON CAMBIO DE PILAS Y DE TERMOSTATOS. ESTE NO REACCIONA DE NINGÚN MODO._x000D_
SOLICITAMOS CAMBIO EN GARANTÍA PARA SU VENTA._x000D_
UN SALUDO Y GRACIAS. PIENSE EN TERMOSTATO RADIO BLANCO PARA FLEXA3.0 SE QUEDA LA PANTALLA BLOQUEADA. NO HACE NINGUNA FUNCIÓN. SE HACEN PRUEVAS CON CAMBIO DE PILAS Y DE TERMOSTATOS. ESTE NO REACCIONA DE NINGÚN MODO._x000D_
SOLICITAMOS CAMBIO EN GARANTÍA PARA SU VENTA._x000D_
UN SALUDO Y GRACIAS.",0
Termostato Think radio no reacciona. (Vivienda 5ºB) Piense en un termostato inalámbrico Se solapan las pantallas y al rato deja de verse la pantalla principal. Se vuelve todo gris.,0
"El termostato falló inmediatamente porque pidió cambiar las baterías cada semana y posteriormente ya no quiso funcionar. La pantalla está negra a pesar del cambio de baterías. TERMOSTATO PIENSA el termostato ya no funciona, ya no enciende a pesar de numerosos cambios de batería",0
"El termostato no funciona, pantalla negra a pesar de numerosos cambios de batería. TERMOSTATO PIENSA El termostato no funciona, pantalla negra a pesar de numerosos cambios de batería.",0
"Mando a distancia bloqueado - Intente cambiar la batería - Apague nuevamente - PIENSA EN LA RADIO MANDO A DISTANCIA BLOQUEADO _x000D_
CAMBIO DE BATERÍA _x000D_
APAGADO ENCENDER OTRA VEZ INTENTAR",0
TERMOSTATO DEFECTUOSO Termostato IBPRO6 monocromo Airzone Think radio b THERMOSTAT DEFECTUEUX_ 230802029 Panatalla bloqueada,0
SE HA QUEDADO BLOQUEADO RADIOTERMOSTATO MONOCROMO AIRZONE THINK BLANCO 8Z El cliente ha estado hablando con el dpto. Tecnico,0
el panel del termostato está pixelado TERMOSTATO CAMBIO EN GARANTÍA,1
TERMOSTATO ALIMENTARIO MÁS PANTALLA DE BLOQUEO TERMOSTATO CABLEADO TERMOSTATOS POTENCIA Y MÁS PANTALLA DE BLOQUEO,0
problema de control remoto Termostato IBPRO6 monocromo Airzone Think radio n Problema control remoto_ Pantalla bloqueada_ 230902617,0
" Termostato IBPRO6 monocromo Airzone Think radio b 230902828 tto bloqueado, test de batería",0
AZRA6THINKCB sin funcionamiento. Tiene WEBSERVER AZRA6PIENSACB Instalacion con Webserver. Termostato sin funcionamiento que bloquea,0
SE CONSUME LA PILA EN 3 DIAS TERMOSTATO MONOCROMO  THINK 8  ZONAS RADIO BLANCO CONSUME LAS PILAS EN 3 DIAS,0
TERMOSTATOS LITE QUE DAN ERROR EN CAMBIO DE PILA Termostato radio simplificado Airzone Lite blanco TERMOSTATO QUE DA ERROR AL CAMBIAR O PONER LA PILA,0
TERMOSTATOS LITE QUE DAN ERROR EN CAMBIO DE PILA Termostato radio simplificado Airzone Lite blanco TERMOSTATO QUE DA ERROR AL CAMBIAR O PONER LA PILA,0
"PANTALLA BLANCA, SIN PANTALLA  PANTALLA BLANCA, SIN PANTALLA",0
" RADIOTERMOSTATO MONOCROMO AIRZONE THINK BLANCO 8Z Este termostato viene defectuoso de fabrica, nos enviasteis 4 unidades en M5SYNZLK98 para una garantia de un cliente y despues de hacer pruebas y cambiarle la pila seguia sin hacer nada.._x000D_
Le dimos uno de nuestro stock para poder hacer el cambio de  ",0
Problema con el cristal líquido del termostato. Termostato IBPRO6 monocromo Airzone Think radio b viendo la pantalla mala. Problema con el cristal liquido del termostato,1
PROBLEMAS CON LA PANTALLA DEL TERMOSTATO TERMOSTATO PIENSA PROBLEMAS CON LA PANTALLA DEL TERMOSTATO,1
"CONTROL REMOTO HS Termostato IBPRO6 monocromo Airzone Think radio b 230903366, tto bloqueado _TELECOMMANDE HS",0
CONTROL REMOTO HS Termostato IBPRO6 monocromo Airzone Think radio b 230903366 _ tto bloqueado_TELECOMMANDE HS,0
"Buen día,_x000D_
A pesar de sustituir la batería, el termostato no funciona en un modelo THINK. TERMOSTATO PIENSA Esto no funciona, prueba la batería. EL TERMOSTATO YA NO FUNCIONA A PESAR DE CAMBIAR LA BATERÍA - ENVÍENOS UN TERMOSTATO",0
El termostato no se ilumina Termostato AZCE6BLUEFACECB No se ilumina el termostato,1
"PANTALLA DESTELLOS Piensa en Radio Blanc Pantalla bloqueada,  230904011  Écran flashé",0
  Este termostato entre los otros 2 no funciona y permanece atascado en la pantalla principal. La batería fue cambiada y cambiada por la batería de uno de los otros termostatos.,0
 Termostato IBPRO6 monocromo Airzone Think radio b 230904431 _ Pantalla bloqueada,0
PROBLEMA DE ENLACE DE RADIO Piensa en la radio pantalla bloqueada_ erreur 1,0
"La pantalla se congela, se realizó el reemplazo de la batería pero nada cambia.  pantalla congelada",0
TERMOSTATO BLOQUEADO RADIOTERMOSTATO MONOCROMO AIRZONE THINK BLANCO 8Z TERMOSTATO BLOQUEADO,0
EL TERMOSTATO NO FUNCIONA INCLUSO CON BATERÍAS NUEVAS PIENSA EN RADIO BLANC NO FUNCIONA INCLUSO AL CAMBIAR LAS BATERÍAS,0
EL TERMOSTATO NO SE ACTIVA TERMOSTATO IBPRO6 AIRZONE EL TERMOSTATO NO SE ACTIVA,0
"El mando queda la mitad de la pantalla iluminada y los iconos están todos transformados en soles en lugar de iconos normales de un mando con buen funcionamiento _x000D_
AZCE6BLUEZEROCB _x000D_
S/N:F01HYKP  El mando queda la mitad de la pantalla iluminada y los iconos están todos transformados en soles en lugar de iconos normales de un mando con buen funcionamiento _x000D_
AZCE6BLUEZEROCB _x000D_
S/N:F01HYKP",1
SE QUEDAN BLOQUEADA LAS PANTALLAS XXX SE QUEDA LAS PANATALLAS BLOQUEADAS,0
SE QUEDAN BLOQUEADA LAS PANTALLAS XXX SE QUEDA LA PANTALLA BLOQUEADA,0
su control remoto Termostato IBPRO6 monocromo Airzone Think radio b pantalla congelada _HS,0
Tenemos un termostato lite radio al que se le agota rápido la batería y se queda parpadeando en rojo Termostato radio simplificado Airzone Lite blanco Necesitamos nos suministre termostato para reponer unidad estropeada.,0
 Termostato IBPRO6 monocromo Airzone Think radio b piensa que permanecen congelados incluso después de cambiar la batería,0
 Termostato IBPRO6 monocromo Airzone Think radio b piensa que permanecen congelados incluso después de cambiar la batería,0
 Termostato IBPRO6 monocromo Airzone Think radio b piensa que permanecen congelados incluso después de cambiar la batería,0
"EL TERMOSTATO THINK RADIO DE FLEXA SE HA QUEDADO CONGELADO, NO FUNCIONA CON CAMBIO DE PILA PIENSE EN TERMOSTATO CENTRALIZADO POR RADIO 1 Y.",0
VISTO CON LA LÍNEA CALIENTE Termostato IBPRO6 monocromo Airzone Think radio b 231000902 bloqueado en pantalla interna 1 mes,0
"NO FUNCIONA TERMOSTATO, ESTÁ BLOQUEADO Y NO RESPONDE. TERMOSTATO BLUEFACE ZERO NEGRO AQUAZONE TERMOSTATO AVERIADO, NO FUNCIONA ESTA BLOQUEADO",0
"Termostato que ya no enciende, cambiamos las pilas, pero sin éxito._x000D_
_x000D_
Solicitud de sustitución de termostato AZCE6THINKRB_x000D_
_x000D_
gracias de antemano Termostato IBPRO6 monocromo Airzone Think radio b tto no se enciende_TERMOSTATO QUE YA NO SE ENCIENDE AL ARRANCAR",0
LA PANTALLA SE QUEDA CONGELADA TERMOSTATO RADIO La pantalla permanece congelada,0
EL TERMOSTATO NO REACCIONA  TERMOSTATO NO REACCIONA,0
"NO FUNCIONAN CORRECTAMENTE,LAS PANTALLAS SE QUEDAN MEDIO ILUMINADAS, 2 UNIDADES REF. AZCE6THINKRB RADIOTERMOSTATO MONOCROMO AZN THINK BLANCO 8Z 2 UNIDADES",1
"TRAS CAMBIO DEE LA CENTRALITA EL MANDO NO REPONDE, SE RETIRO LA PILA Y SE VOLVIO A PONER Y EL MANDO NO ATIENDE RADIOTERMOSTATO MONOCROMO AIRZONE THINK BLANCO 8Z EL TERMOSTATO NO RESPONDE AL TACTO",0
"se queda en negro el termostato PENSAR RADIOTERMOSTATO BLANCO SE QUEDA EN NEGRO, SE CAMBIA LA PILA Y SIGUE SIN FUNCIONAR, HABLADO CON AGUSTIN",0
PANTALLA BLOQUEADA TERMOSTATO THINK RADIO BLANCO PANTALLA BLOQUEADA,0
thinkrb defectuoso Termostato IBPRO6 monocromo Airzone Think radio b 231002550_ pantalla bloqueada,0
"STech294542_x000D_
BOLETO 231000853_x000D_
CASO DE SERVICIOS POR EJEMPLO_x000D_
TERMOSTATO Termostato IBPRO6 monocromo Airzone Think radio b 231000853_AFFAIRE EG SERVICESTHERMOSTAT_Pantalla bloqueada",0
"AL TERMOSTATO SE LE HA CAMBIADO LA PILA, PERO NO SE PUEDE USAR, ESTÁ COMO BORROSO. TERMOSTATO THINK RADIO AL TERMOSTATO SE LE HA CAMBIADO LA PILA AL NO VERSE BIEN, PERO AL CAMBIARSELA SIGUE IGUAL, NO SE PUEDE USAR.",0
